Month,DayOfWeek,UniqueCarrier,AirTime,Dest,IsDepDelay,IsArrDelay,DepHourLocal,OriginAirTemp,OriginAirPressure,OriginWindSpeed,OriginSkyCoverage,OriginPrecip1,DestAirTemp,DestAirPressure,DestWindSpeed,DestSkyCoverage,DestPrecip1
12,1,UA,52.0,DTW,True,True,13,83,93,31.0,8.0,0.0,39,139,26.0,8.0,0.0
7,6,UA,221.0,LAX,True,True,19,250,188,36.0,2.0,0.0,222,125,88.0,4.0,0.0
4,2,AA,,LAX,False,True,16,78,180,67.0,8.0,0.0,200,91,82.0,3.0,0.0
7,1,UA,113.0,DFW,False,False,13,256,87,62.0,8.0,0.0,322,130,62.0,8.0,0.0
12,3,AA,229.0,SEA,False,False,20,-111,390,26.0,2.0,0.0,56,235,46.0,8.0,0.0
10,4,UA,,LAS,False,False,20,133,197,41.0,0.0,0.0,283,162,41.0,6.0,0.0
9,6,AA,93.0,PHL,False,False,15,228,193,31.0,8.0,0.0,228,176,52.0,7.0,0.0
11,3,CO,130.0,IAH,True,True,17,89,126,88.0,7.0,0.0,261,183,36.0,4.0,0.0
4,3,AA,231.0,SNA,False,False,17,222,114,41.0,7.0,0.0,228,111,46.0,0.0,0.0
11,7,AA,228.0,SEA,False,False,15,172,174,36.0,8.0,0.0,139,197,67.0,7.0,0.0
11,2,DL,80.0,ATL,False,False,12,122,167,41.0,6.0,0.0,211,165,41.0,8.0,0.0
11,5,UA,,RDU,False,False,7,11,292,26.0,8.0,0.0,139,232,57.0,2.0,0.0
11,4,AA,95.0,EWR,False,True,0,11,185,15.0,0.0,0.0,44,156,77.0,2.0,0.0
10,1,NW,,MEM,False,False,10,139,239,31.0,6.0,0.0,211,211,46.0,0.0,0.0
11,4,OO,78.0,AVP,True,True,14,106,96,103.0,7.0,0.0,61,61,21.0,8.0,0.0
3,4,AA,,IND,False,False,14,89,107,62.0,8.0,3.0,111,134,72.0,8.0,0.0
11,7,CO,94.0,EWR,False,False,13,83,172,46.0,6.0,0.0,72,207,31.0,8.0,0.0
8,1,UA,232.0,LAX,False,False,19,211,185,57.0,2.0,0.0,233,72,41.0,4.0,0.0
1,6,AA,126.0,AUS,False,False,18,-61,123,46.0,8.0,0.0,139,263,0.0,0.0,0.0
8,3,AA,,PDX,False,False,9,206,223,31.0,2.0,0.0,217,180,41.0,6.0,0.0
5,5,AA,61.0,MSP,False,False,7,156,126,41.0,0.0,0.0,189,130,52.0,0.0,0.0
8,6,UA,,BWI,False,False,7,189,191,36.0,0.0,0.0,250,125,41.0,3.0,0.0
12,7,UA,,CVG,False,False,6,-44,371,21.0,2.0,0.0,-22,342,62.0,6.0,0.0
4,3,NW,64.0,MSP,False,False,16,122,207,41.0,4.0,0.0,206,143,67.0,2.0,0.0
11,4,UA,118.0,MCO,False,False,14,28,259,46.0,0.0,0.0,200,254,41.0,4.0,0.0
3,6,NW,78.0,MEM,True,True,11,167,229,36.0,8.0,0.0,278,252,51.0,4.0,0.0
6,4,UA,,CLE,False,False,8,189,77,36.0,8.0,0.0,217,108,31.0,8.0,0.0
3,5,AA,121.0,DFW,False,False,17,61,210,41.0,,0.0,206,85,72.0,,0.0
7,4,UA,99.0,DCA,False,False,8,211,50,36.0,7.0,0.0,244,179,46.0,8.0,8.0
10,1,UA,76.0,IAD,True,True,12,144,225,26.0,8.0,0.0,222,196,41.0,8.0,0.0
12,4,UA,59.0,MSP,False,False,7,22,137,52.0,7.0,0.0,6,92,31.0,7.0,0.0
11,1,NW,57.0,MSP,False,False,8,22,183,36.0,3.0,0.0,39,155,67.0,7.0,0.0
2,1,AA,86.0,LGA,False,False,10,17,286,41.0,,0.0,62,237,26.0,8.0,0.0
2,6,CO,,IAH,False,False,14,150,133,82.0,8.0,0.0,211,133,46.0,8.0,0.0
4,4,US,86.0,PHL,False,False,9,128,103,26.0,8.0,0.0,94,188,36.0,2.0,0.0
10,4,UA,250.0,SJU,False,False,8,133,217,31.0,0.0,0.0,261,146,36.0,4.0,
10,5,AA,,LGA,False,False,7,6,88,103.0,7.0,0.0,139,115,77.0,6.0,0.0
5,3,MQ,67.0,DLH,True,True,19,217,131,31.0,8.0,3.0,83,81,21.0,8.0,0.0
5,6,NW,88.0,MEM,True,True,17,156,175,41.0,4.0,0.0,189,163,21.0,8.0,0.0
7,1,AA,58.0,MCI,True,True,15,306,126,26.0,7.0,0.0,344,122,21.0,7.0,0.0
6,7,MQ,38.0,DAY,False,False,19,217,153,41.0,7.0,0.0,217,174,21.0,0.0,0.0
8,1,UA,,BWI,False,False,7,167,182,36.0,0.0,0.0,278,104,36.0,8.0,0.0
1,3,UA,204.0,SLC,True,True,12,-6,214,46.0,0.0,0.0,0,161,31.0,8.0,0.0
1,7,UA,71.0,MEM,False,False,9,-61,105,62.0,8.0,3.0,11,234,26.0,8.0,0.0
5,7,UA,83.0,DCA,False,False,15,206,224,52.0,4.0,0.0,267,234,0.0,,0.0
2,5,AA,43.0,STL,False,False,14,-17,286,51.0,8.0,0.0,94,214,77.0,4.0,0.0
7,3,UA,,SEA,False,False,16,211,156,77.0,8.0,0.0,283,143,41.0,6.0,0.0
3,7,AA,109.0,MSY,True,False,19,-17,159,57.0,2.0,0.0,178,147,77.0,2.0,0.0
8,4,AA,220.0,SAN,False,False,12,272,193,46.0,,0.0,244,120,72.0,4.0,0.0
7,5,MQ,33.0,TOL,False,False,14,267,135,52.0,8.0,0.0,311,109,41.0,0.0,0.0
5,1,UA,205.0,GEG,False,True,20,128,137,62.0,4.0,0.0,156,9999,41.0,7.0,0.0
6,2,UA,33.0,CID,False,False,22,256,195,62.0,4.0,0.0,260,181,46.0,7.0,
5,4,MQ,92.0,RIC,False,True,7,200,22,31.0,8.0,0.0,244,134,41.0,7.0,0.0
4,5,UA,126.0,TPA,False,False,13,156,187,62.0,0.0,0.0,222,84,51.0,7.0,0.0
7,1,UA,57.0,MCI,True,True,19,239,178,77.0,7.0,0.0,250,178,31.0,8.0,0.0
12,6,US,,CLT,False,False,8,-17,233,0.0,8.0,0.0,89,206,0.0,8.0,0.0
4,4,UA,103.0,BOS,False,False,15,56,49,26.0,8.0,3.0,106,145,52.0,8.0,0.0
3,2,AA,213.0,LAX,False,False,8,6,226,36.0,7.0,0.0,244,168,41.0,4.0,0.0
6,3,UA,43.0,CMH,False,False,11,250,143,62.0,2.0,0.0,233,172,31.0,2.0,0.0
9,4,UA,,EWR,False,True,19,261,131,0.0,8.0,3.0,189,199,26.0,0.0,0.0
6,3,OO,23.0,MSN,False,False,12,317,162,57.0,6.0,0.0,283,164,41.0,4.0,0.0
8,2,UA,56.0,MSP,False,False,18,294,69,57.0,4.0,0.0,272,94,67.0,2.0,0.0
11,1,AA,110.0,BOS,False,False,0,39,240,21.0,0.0,0.0,17,194,57.0,0.0,0.0
5,1,AA,,SMF,False,False,9,144,160,46.0,8.0,0.0,228,9999,51.0,7.0,
2,5,AA,218.0,SFO,False,False,17,-94,219,72.0,2.0,0.0,144,166,52.0,2.0,0.0
11,7,DL,,SLC,False,False,8,67,150,36.0,8.0,0.0,67,171,21.0,3.0,0.0
12,5,AA,,SEA,False,False,9,-61,281,52.0,7.0,0.0,100,277,21.0,8.0,0.0
3,6,AA,92.0,BDL,True,True,20,117,226,62.0,5.0,0.0,83,93,72.0,8.0,0.0
1,4,AA,,SFO,False,False,18,-44,247,46.0,8.0,0.0,139,149,62.0,0.0,0.0
2,6,UA,,SNA,False,True,13,-6,200,62.0,0.0,0.0,144,9999,51.0,2.0,
5,6,UA,93.0,OKC,True,True,10,278,77,72.0,,0.0,289,94,129.0,0.0,0.0
9,4,NW,,DTW,True,True,6,133,216,0.0,6.0,0.0,261,191,36.0,7.0,0.0
10,7,UA,,ATL,False,False,20,194,97,52.0,2.0,0.0,200,216,31.0,2.0,0.0
2,3,US,63.0,PIT,False,False,17,61,177,62.0,,0.0,28,235,26.0,,0.0
4,2,DL,50.0,CVG,False,False,12,144,270,52.0,4.0,0.0,128,273,46.0,0.0,0.0
8,6,UA,227.0,SFO,True,True,18,244,105,46.0,7.0,0.0,178,117,113.0,2.0,0.0
2,5,UA,84.0,DCA,True,True,14,22,9968,118.0,8.0,0.0,222,98,77.0,8.0,0.0
7,5,UA,,IND,False,True,17,361,127,72.0,3.0,0.0,311,152,31.0,2.0,0.0
12,6,UA,89.0,PHL,False,False,10,-44,169,41.0,8.0,0.0,61,129,62.0,4.0,0.0
4,4,UA,31.0,CID,False,False,19,189,119,46.0,2.0,0.0,200,115,41.0,4.0,
2,4,AA,83.0,RDU,False,False,16,11,172,31.0,8.0,0.0,83,109,26.0,8.0,8.0
9,7,UA,84.0,ATL,False,False,19,172,202,26.0,4.0,0.0,206,201,36.0,8.0,0.0
1,5,MQ,80.0,MEM,False,True,16,-33,316,36.0,8.0,0.0,61,226,72.0,8.0,10.0
4,6,UA,,CLE,False,True,17,217,9980,108.0,8.0,0.0,156,82,82.0,8.0,0.0
3,1,MQ,41.0,EVV,False,False,20,244,140,77.0,8.0,0.0,244,193,36.0,0.0,0.0
9,5,UA,,MEM,False,False,13,211,213,46.0,3.0,0.0,178,182,26.0,8.0,13.0
12,5,AA,123.0,DFW,False,False,0,28,149,21.0,,0.0,106,154,46.0,4.0,0.0
12,4,NW,82.0,MEM,False,False,11,-128,329,21.0,4.0,0.0,117,261,31.0,2.0,0.0
12,1,UA,,SFO,False,False,8,-6,221,62.0,6.0,0.0,139,288,21.0,0.0,0.0
1,4,MQ,31.0,DBQ,False,False,10,-72,224,46.0,0.0,0.0,-56,229,41.0,8.0,0.0
3,2,UA,124.0,DFW,False,False,18,128,130,57.0,8.0,0.0,211,112,88.0,4.0,0.0
3,6,DL,,ATL,False,False,6,106,9983,88.0,8.0,0.0,78,180,36.0,8.0,0.0
10,5,YV,78.0,BHM,False,False,8,106,333,0.0,2.0,0.0,178,223,57.0,8.0,0.0
5,7,AA,206.0,SNA,False,False,11,94,184,46.0,4.0,0.0,340,138,31.0,2.0,
3,1,MQ,94.0,RDU,False,True,10,150,9939,122.0,7.0,0.0,261,137,82.0,6.0,0.0
6,1,UA,,LGA,False,False,18,150,195,52.0,2.0,0.0,183,84,98.0,6.0,0.0
3,2,UA,235.0,SEA,False,True,20,50,309,46.0,7.0,0.0,50,186,67.0,7.0,0.0
2,1,UA,,MEM,False,False,9,-61,264,31.0,8.0,0.0,22,204,46.0,8.0,0.0
1,7,UA,56.0,MSP,True,True,19,-178,327,62.0,2.0,0.0,-183,352,26.0,8.0,0.0
9,5,AA,,EWR,False,False,7,144,289,0.0,8.0,0.0,211,246,36.0,4.0,0.0
5,5,UA,,SFO,False,True,19,200,153,82.0,2.0,0.0,183,163,118.0,0.0,0.0
7,4,UA,175.0,SLC,True,True,9,222,123,57.0,,0.0,334,111,62.0,,0.0
7,1,UA,,SAV,True,True,12,222,142,57.0,8.0,3.0,361,174,41.0,2.0,0.0
11,2,UA,82.0,RIC,False,False,18,22,108,52.0,7.0,0.0,50,224,15.0,7.0,0.0
9,2,UA,153.0,MIA,True,True,19,117,137,67.0,8.0,0.0,244,150,46.0,8.0,41.0
4,5,UA,60.0,CVG,False,False,6,111,58,36.0,0.0,0.0,156,118,41.0,7.0,0.0
6,1,MQ,33.0,IND,False,False,11,183,166,36.0,8.0,8.0,267,131,15.0,6.0,0.0
9,6,UA,,GRR,False,False,12,200,190,21.0,6.0,0.0,189,185,21.0,2.0,0.0
8,6,NW,71.0,MSP,True,True,9,228,213,31.0,7.0,0.0,211,187,67.0,8.0,0.0
6,6,AA,131.0,IAH,True,True,15,233,121,26.0,,0.0,306,117,52.0,,0.0
10,2,DL,95.0,ATL,False,False,6,67,9993,46.0,8.0,0.0,94,107,15.0,8.0,0.0
6,1,NW,73.0,MSP,False,False,16,244,112,62.0,4.0,0.0,228,81,46.0,7.0,0.0
8,5,US,90.0,PHL,False,False,16,256,197,46.0,2.0,0.0,256,179,0.0,2.0,0.0
10,3,UA,,SFO,False,False,19,150,159,57.0,0.0,0.0,183,105,77.0,6.0,0.0
12,4,UA,77.0,MDT,True,True,18,-106,372,57.0,0.0,0.0,6,186,72.0,4.0,0.0
7,3,UA,43.0,DTW,True,False,17,328,128,62.0,4.0,0.0,322,131,57.0,4.0,0.0
3,4,UA,,DAY,False,True,8,128,43,77.0,0.0,0.0,156,101,52.0,6.0,0.0
11,7,AA,,ALB,False,False,10,-33,121,62.0,8.0,0.0,67,62,51.0,8.0,3.0
11,1,UA,89.0,EWR,False,False,9,100,198,41.0,8.0,5.0,256,195,41.0,4.0,0.0
12,5,OO,78.0,FSD,False,False,10,117,135,67.0,7.0,0.0,-44,203,88.0,0.0,0.0
4,2,AA,84.0,SYR,False,True,13,83,24,98.0,,0.0,117,18,31.0,8.0,0.0
2,4,AA,64.0,MCI,True,True,22,-28,169,62.0,8.0,0.0,61,206,31.0,4.0,0.0
8,1,UA,,OMA,False,False,10,233,237,21.0,0.0,0.0,217,191,72.0,6.0,
8,6,AA,248.0,SJU,False,False,14,267,172,52.0,,0.0,256,167,31.0,,0.0
12,3,UA,99.0,MSY,False,False,10,28,292,62.0,7.0,0.0,167,312,21.0,4.0,0.0
2,7,UA,,SEA,True,True,22,-39,215,62.0,6.0,0.0,78,240,41.0,8.0,0.0
6,2,AA,82.0,DCA,False,False,14,333,118,77.0,2.0,0.0,346,173,57.0,2.0,0.0
2,7,MQ,39.0,CID,True,True,18,-183,283,67.0,7.0,0.0,-194,323,82.0,0.0,0.0
2,1,AA,93.0,EWR,False,False,17,22,244,46.0,0.0,0.0,-6,341,41.0,7.0,0.0
11,7,AA,,OMA,False,False,15,28,36,82.0,8.0,0.0,-44,174,113.0,8.0,
3,4,AA,,SAN,False,False,9,-28,236,88.0,8.0,0.0,161,193,46.0,6.0,0.0
11,5,UA,41.0,DAY,False,False,18,22,114,41.0,8.0,0.0,6,93,36.0,8.0,0.0
12,4,CO,145.0,IAH,False,True,15,61,184,82.0,2.0,0.0,100,266,57.0,8.0,0.0
4,7,MQ,45.0,EVV,False,False,12,156,147,62.0,6.0,0.0,167,141,36.0,0.0,0.0
10,3,UA,,GRR,False,True,12,78,205,52.0,6.0,0.0,61,176,15.0,8.0,0.0
12,1,UA,58.0,MSP,True,True,22,-106,218,72.0,4.0,0.0,-178,226,93.0,4.0,0.0
2,6,UA,248.0,SEA,True,True,10,-189,415,61.0,0.0,0.0,44,292,51.0,2.0,0.0
10,5,UA,46.0,CMH,False,False,21,144,273,26.0,0.0,0.0,133,291,31.0,0.0,0.0
8,1,OO,80.0,AVP,False,False,19,233,201,36.0,7.0,0.0,217,201,26.0,0.0,0.0
3,5,AA,58.0,MCI,False,False,23,67,92,31.0,8.0,0.0,183,121,82.0,2.0,0.0
3,7,AA,64.0,ROC,False,False,21,-28,318,57.0,2.0,0.0,-50,214,77.0,7.0,0.0
5,5,UA,,LNK,False,False,10,244,190,62.0,6.0,0.0,250,100,77.0,6.0,0.0
12,5,DH,86.0,RDU,True,False,6,-117,259,46.0,6.0,0.0,28,206,21.0,2.0,0.0
10,3,US,,PIT,False,False,7,167,125,72.0,8.0,13.0,128,248,41.0,6.0,0.0
9,3,NW,,DTW,False,False,7,72,346,0.0,0.0,0.0,139,333,26.0,0.0,0.0
10,7,UA,76.0,GSO,False,False,18,44,331,67.0,4.0,0.0,89,233,26.0,4.0,0.0
10,6,UA,,IND,False,False,15,150,144,82.0,1.0,0.0,167,167,77.0,0.0,0.0
1,3,UA,,MEM,False,False,13,50,152,72.0,8.0,0.0,150,209,52.0,8.0,0.0
10,6,AA,97.0,PHL,False,False,10,122,296,41.0,2.0,0.0,89,232,67.0,8.0,0.0
4,4,AA,91.0,LGA,False,False,15,133,159,36.0,8.0,0.0,133,224,72.0,2.0,0.0
11,4,AA,,SYR,False,False,7,39,198,41.0,6.0,0.0,11,298,46.0,,0.0
8,3,AA,90.0,DCA,False,False,19,233,227,52.0,4.0,0.0,194,223,62.0,8.0,0.0
6,1,MQ,54.0,EVV,True,True,12,183,163,46.0,8.0,3.0,278,117,15.0,2.0,0.0
10,1,UA,244.0,OAK,False,False,10,178,160,46.0,2.0,0.0,177,9999,36.0,0.0,
1,2,UA,,MDT,True,True,17,17,134,52.0,8.0,0.0,50,9999,0.0,7.0,
9,7,AA,46.0,DTW,False,False,22,283,117,15.0,7.0,0.0,217,9999,26.0,8.0,0.0
11,3,AA,147.0,SAT,False,False,8,67,111,57.0,8.0,0.0,178,135,113.0,0.0,0.0
4,6,MQ,74.0,MEM,False,False,10,89,188,41.0,8.0,0.0,189,122,36.0,8.0,0.0
12,7,HP,185.0,PHX,True,True,19,-22,331,36.0,0.0,0.0,222,182,26.0,0.0,0.0
8,4,MQ,48.0,CLE,False,False,8,278,158,21.0,0.0,0.0,294,168,31.0,0.0,0.0
4,4,AA,70.0,ROC,False,False,13,89,146,46.0,8.0,0.0,83,97,98.0,7.0,0.0
2,2,UA,78.0,BWI,False,False,17,6,193,67.0,0.0,0.0,28,256,26.0,0.0,0.0
1,5,DL,46.0,CVG,True,False,14,-22,129,57.0,8.0,0.0,-39,137,62.0,8.0,0.0
5,1,AA,245.0,SJU,False,False,9,250,145,46.0,4.0,0.0,283,178,88.0,4.0,
1,7,CO,,IAH,False,False,7,-72,242,36.0,0.0,0.0,44,256,41.0,8.0,
12,6,UA,154.0,MIA,False,False,9,-83,283,46.0,0.0,0.0,283,204,62.0,6.0,0.0
3,4,UA,67.0,MSP,False,False,15,11,349,0.0,4.0,0.0,-44,256,88.0,8.0,0.0
1,3,UA,73.0,FSD,False,False,19,-78,193,62.0,1.0,0.0,-100,216,26.0,8.0,0.0
3,3,UA,,BOI,False,False,19,50,282,41.0,6.0,0.0,217,187,67.0,7.0,0.0
6,4,AA,52.0,STL,True,True,19,206,153,52.0,4.0,0.0,178,167,52.0,8.0,0.0
8,6,UA,,ICT,False,False,15,222,203,41.0,8.0,0.0,267,156,67.0,,0.0
3,2,CO,,CLE,False,False,6,28,220,62.0,8.0,0.0,6,254,26.0,8.0,0.0
12,7,AA,,SEA,False,False,15,17,247,31.0,4.0,0.0,89,150,72.0,7.0,0.0
4,4,MQ,30.0,DBQ,False,False,20,233,152,52.0,4.0,0.0,256,146,72.0,0.0,0.0
12,2,UA,118.0,DFW,False,False,15,39,56,52.0,8.0,0.0,233,71,93.0,0.0,0.0
6,1,UA,103.0,PVD,False,True,0,244,67,0.0,8.0,0.0,217,131,41.0,8.0,0.0
1,3,AA,112.0,MCO,True,False,18,-72,281,57.0,2.0,0.0,72,186,31.0,4.0,0.0
1,3,AA,,RDU,False,True,16,6,160,72.0,8.0,0.0,78,155,21.0,8.0,0.0
9,3,UA,236.0,LAX,False,False,12,289,111,72.0,6.0,0.0,244,96,67.0,2.0,0.0
4,1,UA,,RDU,False,False,17,278,37,88.0,6.0,0.0,272,142,41.0,0.0,0.0
8,7,AA,210.0,SAN,False,False,15,278,156,36.0,4.0,0.0,233,124,41.0,4.0,0.0
12,3,UA,,IND,False,False,8,-61,232,46.0,7.0,0.0,-44,279,36.0,7.0,0.0
6,7,AA,,TUL,False,False,9,261,211,46.0,8.0,0.0,283,170,82.0,2.0,0.0
7,3,UA,191.0,LAS,False,False,10,322,171,52.0,4.0,0.0,350,88,15.0,7.0,0.0
5,2,AA,,OMA,False,False,15,211,211,36.0,5.0,0.0,278,164,67.0,1.0,
3,6,AA,,BOS,True,True,16,28,293,57.0,2.0,0.0,33,274,52.0,8.0,0.0
5,4,DL,153.0,ATL,True,True,18,172,72,57.0,8.0,0.0,283,120,41.0,7.0,0.0
12,1,MQ,42.0,CMH,False,False,13,-50,212,82.0,2.0,0.0,-28,257,82.0,7.0,0.0
4,5,UA,,MCO,False,False,20,156,117,57.0,8.0,0.0,244,166,52.0,8.0,
1,4,UA,93.0,EWR,False,False,14,-22,148,57.0,8.0,0.0,0,145,36.0,7.0,0.0
4,2,AA,46.0,DTW,False,False,19,72,128,82.0,8.0,0.0,56,181,51.0,2.0,0.0
10,2,MQ,90.0,ALB,False,False,12,111,294,36.0,6.0,0.0,94,103,0.0,7.0,0.0
5,1,OO,28.0,FWA,False,False,8,133,166,46.0,8.0,0.0,133,218,71.0,7.0,0.0
11,7,UA,,LAX,False,False,16,111,107,46.0,8.0,0.0,150,208,36.0,0.0,0.0
1,7,UA,22.0,MKE,False,False,11,28,101,46.0,8.0,0.0,28,104,67.0,8.0,0.0
8,4,DL,48.0,CVG,False,False,9,244,200,41.0,7.0,0.0,256,194,46.0,4.0,0.0
1,5,AA,87.0,DCA,True,True,0,-44,9922,46.0,8.0,0.0,8,9959,21.0,8.0,0.0
12,7,MQ,28.0,GRB,True,True,11,83,71,67.0,8.0,0.0,50,77,41.0,8.0,28.0
8,4,UA,58.0,MSP,False,False,12,261,119,41.0,8.0,0.0,233,54,62.0,7.0,0.0
11,3,UA,144.0,DFW,False,True,15,0,197,41.0,7.0,0.0,72,107,52.0,8.0,0.0
5,7,UA,91.0,ATL,False,False,11,150,192,46.0,2.0,0.0,239,154,46.0,7.0,0.0
6,4,UA,,RIC,False,False,7,172,172,72.0,0.0,0.0,222,98,46.0,2.0,0.0
11,4,AA,,DSM,False,False,18,200,148,62.0,4.0,0.0,228,66,57.0,8.0,0.0
9,4,UA,84.0,ICT,False,False,12,183,147,36.0,8.0,0.0,300,94,57.0,7.0,0.0
9,6,DH,118.0,PWM,False,False,18,122,90,82.0,8.0,0.0,161,187,,8.0,0.0
2,4,UA,80.0,CLT,False,False,13,-6,155,46.0,8.0,0.0,189,134,46.0,7.0,0.0
11,6,AA,,TUL,False,False,9,78,123,82.0,8.0,0.0,28,154,46.0,8.0,0.0
4,4,DL,86.0,ATL,True,True,16,161,201,52.0,7.0,0.0,78,226,82.0,8.0,5.0
4,2,AA,,LGA,False,False,8,28,236,82.0,2.0,0.0,189,74,77.0,8.0,0.0
8,6,AA,104.0,PHL,False,True,16,328,121,57.0,4.0,0.0,239,91,36.0,8.0,0.0
4,7,UA,100.0,PVD,False,False,8,72,231,51.0,8.0,0.0,100,249,0.0,8.0,0.0
2,6,AA,232.0,SEA,True,False,18,39,234,41.0,8.0,0.0,89,9918,31.0,8.0,0.0
8,1,DL,,DFW,False,False,16,289,142,46.0,4.0,0.0,361,128,41.0,4.0,0.0
3,1,UA,,SJC,False,False,10,61,130,21.0,8.0,0.0,188,9999,25.0,7.0,
3,5,AA,,LAS,False,False,12,22,165,57.0,8.0,0.0,300,117,62.0,8.0,0.0
3,1,UA,,BWI,False,False,14,50,158,67.0,0.0,0.0,78,145,31.0,8.0,0.0
2,5,MQ,79.0,GSP,False,False,14,89,92,15.0,4.0,0.0,111,104,26.0,8.0,0.0
2,7,NW,51.0,DTW,False,False,16,39,26,98.0,8.0,0.0,33,9960,72.0,8.0,0.0
3,5,UA,61.0,OMA,False,False,22,72,164,41.0,7.0,0.0,72,164,72.0,0.0,0.0
10,5,AA,,DAY,True,True,20,100,125,52.0,8.0,0.0,78,104,41.0,8.0,3.0
7,4,UA,,SYR,False,False,17,228,167,31.0,1.0,0.0,233,130,0.0,2.0,0.0
7,2,AA,65.0,MCI,True,True,21,189,101,57.0,8.0,33.0,194,157,41.0,8.0,33.0
12,6,CO,,EWR,False,False,16,28,121,52.0,8.0,0.0,106,68,26.0,8.0,13.0
3,7,MQ,31.0,GRB,False,False,17,33,164,36.0,8.0,0.0,11,203,72.0,7.0,0.0
8,6,UA,213.0,LAX,False,False,15,272,136,21.0,7.0,0.0,217,148,72.0,2.0,0.0
1,4,UA,59.0,MSP,False,False,20,-72,383,51.0,2.0,0.0,-50,340,67.0,4.0,0.0
10,6,AA,63.0,MSP,True,True,20,94,54,51.0,7.0,0.0,78,83,72.0,7.0,0.0
2,7,UA,214.0,TUS,False,False,17,56,207,21.0,8.0,0.0,189,79,36.0,2.0,0.0
12,1,MQ,79.0,CLT,False,False,7,-194,308,41.0,0.0,0.0,-39,294,31.0,0.0,0.0
8,3,MQ,85.0,ATL,False,False,16,261,194,41.0,7.0,0.0,311,143,46.0,7.0,0.0
12,3,AA,,TUL,False,False,9,33,8,46.0,8.0,0.0,128,125,67.0,4.0,0.0
4,6,AA,240.0,SEA,False,False,9,117,171,46.0,0.0,0.0,78,153,26.0,8.0,0.0
5,6,PI,,CLT,False,False,14,22,166,57.0,8.0,3.0,222,86,93.0,3.0,0.0
3,5,UA,,EWR,False,False,12,33,247,57.0,2.0,0.0,117,40,67.0,6.0,0.0
1,6,UA,,IAD,False,False,11,-94,211,77.0,3.0,0.0,33,208,67.0,4.0,
2,4,UA,59.0,PIT,False,False,9,-150,262,57.0,2.0,0.0,-111,205,62.0,4.0,0.0
7,1,AA,160.0,FLL,False,False,7,294,147,15.0,,0.0,317,158,41.0,4.0,
8,3,CO,117.0,IAH,False,False,7,200,261,41.0,4.0,0.0,317,148,46.0,7.0,0.0
6,6,UA,,MBS,False,False,9,228,246,36.0,0.0,0.0,222,200,51.0,2.0,
5,1,DH,99.0,ORF,False,False,16,189,190,82.0,0.0,0.0,200,128,36.0,2.0,0.0
8,1,UA,102.0,ATL,True,True,11,300,206,0.0,0.0,0.0,250,167,15.0,,0.0
11,2,UA,,LGA,True,False,14,50,258,26.0,2.0,0.0,78,284,26.0,1.0,0.0
6,4,UA,46.0,DTW,True,True,8,194,64,67.0,4.0,0.0,228,59,82.0,7.0,0.0
8,4,UA,80.0,IAD,False,False,17,250,174,36.0,8.0,0.0,267,149,52.0,8.0,
10,1,AA,86.0,DCA,False,False,15,206,184,67.0,4.0,0.0,189,218,36.0,8.0,0.0
6,1,DL,112.0,ATL,False,True,8,211,131,41.0,4.0,0.0,244,135,41.0,2.0,0.0
9,1,AA,,STL,True,True,15,200,217,57.0,2.0,0.0,194,201,31.0,8.0,0.0
2,5,YV,81.0,AVP,True,True,14,-94,130,67.0,7.0,0.0,-56,9999,62.0,0.0,0.0
12,3,AA,61.0,MSP,False,False,9,17,107,46.0,8.0,0.0,-78,190,67.0,2.0,0.0
10,5,MQ,90.0,ICT,False,False,17,278,170,46.0,4.0,0.0,306,100,103.0,0.0,0.0
5,5,AS,228.0,SEA,False,False,8,161,207,46.0,7.0,0.0,139,104,36.0,8.0,0.0
4,1,UA,92.0,LGA,False,False,10,94,121,57.0,8.0,0.0,117,227,57.0,0.0,0.0
7,1,AA,94.0,OKC,True,True,9,189,122,62.0,8.0,10.0,283,174,41.0,4.0,0.0
11,2,UA,101.0,BOS,True,False,19,39,107,41.0,8.0,13.0,67,237,31.0,8.0,0.0
10,7,US,194.0,PHX,False,False,8,239,192,21.0,4.0,0.0,194,157,0.0,2.0,0.0
7,5,DL,,CVG,False,False,8,217,197,57.0,0.0,0.0,239,171,46.0,0.0,0.0
6,6,UA,,IAH,False,False,10,272,203,46.0,3.0,0.0,317,166,31.0,3.0,0.0
12,4,UA,229.0,LAX,False,False,7,67,109,41.0,8.0,0.0,133,266,26.0,4.0,0.0
2,2,UA,,FSD,False,False,19,-100,224,62.0,3.0,0.0,-161,305,41.0,0.0,0.0
7,5,UA,96.0,EWR,False,False,11,217,224,57.0,7.0,0.0,261,93,67.0,7.0,0.0
6,5,OO,180.0,BOI,False,False,10,178,214,62.0,8.0,0.0,322,86,57.0,0.0,0.0
5,6,UA,219.0,SNA,False,False,20,67,181,62.0,8.0,0.0,290,151,36.0,0.0,
8,1,US,,PIT,False,False,14,211,212,41.0,4.0,0.0,200,171,46.0,8.0,0.0
10,2,UA,,ORF,False,False,11,189,187,41.0,7.0,0.0,244,232,41.0,1.0,0.0
10,7,UA,226.0,SFO,False,False,10,83,222,62.0,7.0,0.0,256,210,0.0,0.0,0.0
2,3,AA,,LAS,False,False,15,72,221,52.0,8.0,0.0,189,225,41.0,6.0,0.0
